FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023-02-24,WN,1145,N350WN,SFO,JFK,602,630.0,28.0,828,848.0,20.0,0,,0,146,138.0,119.0,1095,0,0,20,0,0
2023-02-24,WN,1537,N350WN,JFK,DEN,936,936.0,0.0,1058,1050.0,-8.0,0,,0,82,74.0,54.0,615,0,0,0,0,0
2023-02-24,WN,147,N350WN,DEN,BOS,1146,1217.0,31.0,1455,1535.0,40.0,0,,0,189,198.0,178.0,1417,40,0,0,0,0
2023-02-24,WN,400,N267WN,TPA,ORD,706,759.0,53.0,1000,1103.0,63.0,0,,0,174,184.0,161.0,1305,0,0,63,0,0
2023-02-24,WN,2988,N267WN,ORD,PHL,1159,1230.0,31.0,1431,1517.0,46.0,0,,0,152,167.0,143.0,1140,0,0,0,0,46
2023-02-24,WN,2481,N267WN,PHL,BOS,1609,1631.0,22.0,1819,1846.0,27.0,0,,0,130,135.0,111.0,975,0,0,0,0,27
2023-02-24,WN,754,N573WN,IAD,LAS,834,837.0,3.0,1018,1036.0,18.0,0,,0,104,119.0,96.0,780,0,0,18,0,0
2023-02-24,WN,1205,N573WN,LAS,SEA,1125,1121.0,-4.0,1259,1257.0,-2.0,0,,0,94,96.0,75.0,705,0,0,0,0,0
2023-02-24,WN,1527,N573WN,SEA,BWI,1348,1346.0,-2.0,1634,1631.0,-3.0,0,,0,166,165.0,147.0,1245,0,0,0,0,0
2023-02-24,WN,1353,N573WN,BWI,LGA,1718,1722.0,4.0,1851,1857.0,6.0,0,,0,93,95.0,75.0,697,0,0,0,0,0
2023-02-24,WN,438,N488WN,DEN,MIA,755,757.0,2.0,1155,1151.0,-4.0,0,,0,240,234.0,219.0,1800,0,0,0,0,0
2023-02-24,WN,2869,N488WN,MIA,TPA,1243,1242.0,-1.0,1536,1551.0,15.0,0,,0,173,189.0,173.0,1297,0,0,15,0,0
2023-02-24,WN,345,N488WN,TPA,DEN,1643,1648.0,5.0,2003,2025.0,22.0,0,,0,200,217.0,192.0,1500,22,0,0,0,0
2023-02-24,WN,564,N376WN,SEA,EWR,638,724.0,46.0,953,1031.0,38.0,0,,0,195,187.0,167.0,1462,0,0,38,0,0
2023-02-24,WN,2819,N376WN,EWR,DFW,1116,1126.0,10.0,1316,1329.0,13.0,0,,0,120,123.0,99.0,900,0,0,0,0,0
2023-02-24,WN,487,N376WN,DFW,DEN,1425,1428.0,3.0,1616,1620.0,4.0,0,,0,111,112.0,92.0,832,0,0,0,0,0
2023-02-24,WN,632,N755WN,DFW,PHL,817,818.0,1.0,1137,1143.0,6.0,0,,0,200,205.0,190.0,1500,0,0,0,0,0
2023-02-24,WN,2414,N755WN,PHL,DFW,1229,,,1405,,,1,A,0,96,,,720,0,0,0,0,0
2023-02-24,WN,1077,N804WN,DFW,LGA,806,802.0,-4.0,1151,1201.0,10.0,0,,0,225,239.0,222.0,1687,0,0,0,0,0
2023-02-24,WN,1976,N804WN,LGA,DFW,1300,1322.0,22.0,1432,1452.0,20.0,0,,0,92,90.0,75.0,690,20,0,0,0,0
2023-02-24,WN,2815,N804WN,DFW,TPA,1545,1540.0,-5.0,1826,1823.0,-3.0,0,,0,161,163.0,138.0,1207,0,0,0,0,0
2023-02-24,WN,1396,N670WN,ATL,DEN,729,729.0,0.0,907,918.0,11.0,0,,0,98,109.0,88.0,735,0,0,0,0,0
2023-02-24,WN,651,N670WN,DEN,LAS,1014,1006.0,-8.0,1244,1249.0,5.0,0,,0,150,163.0,148.0,1125,0,0,0,0,0
2023-02-24,WN,2838,N670WN,LAS,BOS,1346,1340.0,-6.0,1703,1708.0,5.0,0,,0,197,208.0,183.0,1477,0,0,0,0,0
2023-02-24,WN,1997,N670WN,BOS,CLT,1801,1806.0,5.0,2212,2205.0,-7.0,0,,0,251,239.0,220.0,1882,0,0,0,0,0
2023-02-24,WN,2408,N324WN,PHL,FLL,704,719.0,15.0,925,957.0,32.0,0,,0,141,158.0,142.0,1057,0,0,32,0,0
2023-02-24,WN,583,N324WN,FLL,BWI,1050,1047.0,-3.0,1230,1218.0,-12.0,0,,0,100,91.0,69.0,750,0,0,0,0,0
2023-02-24,WN,2882,N324WN,BWI,DTW,1312,1315.0,3.0,1443,1456.0,13.0,0,,0,91,101.0,86.0,682,0,0,0,0,0
2023-02-24,WN,855,N324WN,DTW,IAD,1545,1550.0,5.0,1825,1838.0,13.0,0,,0,160,168.0,148.0,1200,0,0,0,0,0
2023-02-24,WN,2509,N801WN,BOS,EWR,842,843.0,1.0,1224,1224.0,0.0,0,,0,222,221.0,204.0,1665,0,0,0,0,0
2023-02-24,WN,2953,N801WN,EWR,MSP,1311,1304.0,-7.0,1710,1704.0,-6.0,0,,0,239,240.0,222.0,1792,0,0,0,0,0
2023-02-24,WN,2926,N432WN,SAN,BWI,616,620.0,4.0,922,936.0,14.0,0,,0,186,196.0,172.0,1395,0,0,0,0,0
2023-02-24,WN,278,N432WN,BWI,IAD,1021,1022.0,1.0,1201,1211.0,10.0,0,,0,100,109.0,85.0,750,0,0,0,0,0
2023-02-24,WN,2141,N432WN,IAD,ATL,1307,1313.0,6.0,1634,1630.0,-4.0,0,,0,207,197.0,174.0,1552,0,0,0,0,0
2023-02-24,WN,572,N963WN,SFO,SEA,627,629.0,2.0,1047,1042.0,-5.0,0,,0,260,253.0,234.0,1950,0,0,0,0,0
2023-02-24,WN,211,N963WN,SEA,SAN,1127,1126.0,-1.0,1258,1306.0,8.0,0,,0,91,100.0,77.0,682,0,0,0,0,0
2023-02-24,WN,1272,N963WN,SAN,DEN,1400,1414.0,14.0,1525,1556.0,31.0,0,,0,85,102.0,77.0,637,31,0,0,0,0
2023-02-24,WN,571,N886WN,TPA,JFK,645,723.0,38.0,1017,1110.0,53.0,0,,0,212,227.0,208.0,1590,0,0,52,0,0
2023-02-24,WN,316,N886WN,JFK,LAS,1155,1222.0,27.0,1432,1458.0,26.0,0,,0,157,156.0,131.0,1177,0,0,0,0,25
2023-02-24,WN,2614,N886WN,LAS,PHL,1556,1622.0,26.0,1835,1907.0,32.0,0,,0,159,165.0,149.0,1192,0,0,29,0,2
2023-02-24,WN,2601,N886WN,PHL,BOS,2004,2024.0,20.0,2332,9.0,37.0,0,,0,208,225.0,203.0,1560,0,0,0,0,37
2023-02-24,WN,268,N894WN,SFO,PHL,825,817.0,-8.0,1024,1015.0,-9.0,0,,0,119,118.0,96.0,892,0,0,0,0,0
2023-02-24,WN,752,N894WN,PHL,SEA,1115,1134.0,19.0,1405,1430.0,25.0,0,,0,170,176.0,153.0,1275,25,0,0,0,0
2023-02-24,WN,1672,N894WN,SEA,JFK,1525,1532.0,7.0,1919,1924.0,5.0,0,,0,234,232.0,213.0,1755,0,0,0,0,0
2023-02-24,WN,839,N894WN,JFK,ATL,2016,2021.0,5.0,2219,2218.0,-1.0,0,,0,123,117.0,94.0,922,0,0,0,0,0
2023-02-24,WN,2698,N157WN,JFK,ATL,846,849.0,3.0,1156,1207.0,11.0,0,,0,190,198.0,173.0,1425,0,0,0,0,0
2023-02-24,WN,1542,N157WN,ATL,TPA,1252,1245.0,-7.0,1412,1403.0,-9.0,0,,0,80,78.0,61.0,600,0,0,0,0,0
2023-02-24,WN,2265,N157WN,TPA,LGA,1456,1509.0,13.0,1835,1857.0,22.0,0,,0,219,228.0,210.0,1642,22,0,0,0,0
2023-02-24,WN,1612,N157WN,LGA,MIA,1951,2003.0,12.0,2322,2352.0,30.0,0,,0,211,229.0,213.0,1582,0,0,0,0,30
2023-02-24,WN,2953,N334WN,LGA,EWR,819,820.0,1.0,1000,1002.0,2.0,0,,0,101,102.0,81.0,757,0,0,0,0,0
2023-02-24,WN,2781,N334WN,EWR,LGA,1055,1055.0,0.0,1505,1502.0,-3.0,0,,0,250,247.0,225.0,1875,0,0,0,0,0
2023-02-24,WN,1271,N334WN,LGA,SEA,1558,1605.0,7.0,1750,1745.0,-5.0,0,,0,112,100.0,80.0,840,0,0,0,0,0
2023-02-24,WN,2299,N941WN,TPA,PHX,724,726.0,2.0,1105,1121.0,16.0,0,,0,221,235.0,218.0,1657,16,0,0,0,0
2023-02-24,WN,429,N941WN,PHX,LAX,1206,,,1622,,,1,A,0,256,,,1920,0,0,0,0,0
2023-02-24,WN,1674,N132WN,LAS,MSP,635,645.0,10.0,830,837.0,7.0,0,,0,115,112.0,89.0,862,0,0,0,0,0
2023-02-24,WN,1100,N132WN,MSP,SFO,936,936.0,0.0,1102,1055.0,-7.0,0,,0,86,79.0,61.0,645,0,0,0,0,0
2023-02-24,WN,1757,N924WN,LAS,MCO,614,608.0,-6.0,1008,1011.0,3.0,0,,0,234,243.0,221.0,1755,0,0,0,0,0
2023-02-24,WN,2995,N924WN,MCO,CLT,1057,1101.0,4.0,1314,1318.0,4.0,0,,0,137,137.0,121.0,1027,0,0,0,0,0
2023-02-24,WN,699,N423WN,SAN,SLC,739,738.0,-1.0,1012,1028.0,16.0,0,,0,153,170.0,148.0,1147,0,0,16,0,0
2023-02-24,WN,1021,N423WN,SLC,SAN,1115,1119.0,4.0,1314,1307.0,-7.0,0,,0,119,108.0,89.0,892,0,0,0,0,0
2023-02-24,WN,302,N423WN,SAN,LAS,1356,1407.0,11.0,1709,1731.0,22.0,0,,0,193,204.0,182.0,1447,0,0,22,0,0
2023-02-24,WN,2145,N423WN,LAS,ATL,1816,1829.0,13.0,2152,2219.0,27.0,0,,0,216,230.0,208.0,1620,20,0,0,0,6
2023-02-24,WN,2736,N510WN,LAX,JFK,630,630.0,0.0,833,842.0,9.0,0,,0,123,132.0,108.0,922,0,0,0,0,0
2023-02-24,WN,2758,N510WN,JFK,BWI,932,926.0,-6.0,1113,1102.0,-11.0,0,,0,101,96.0,72.0,757,0,0,0,0,0
2023-02-24,WN,1030,N510WN,BWI,MIA,1150,1207.0,17.0,1516,1522.0,6.0,0,,0,206,195.0,179.0,1545,0,0,0,0,0
2023-02-24,WN,312,N374WN,DFW,PHL,639,631.0,-8.0,1004,1009.0,5.0,0,,0,205,218.0,203.0,1537,0,0,0,0,0
2023-02-24,WN,2402,N374WN,PHL,LAX,1109,1110.0,1.0,1306,1317.0,11.0,0,,0,117,127.0,103.0,877,0,0,0,0,0
2023-02-24,WN,2519,N167WN,ATL,BWI,839,842.0,3.0,1159,1205.0,6.0,0,,0,200,203.0,179.0,1500,0,0,0,0,0
2023-02-24,WN,1520,N167WN,BWI,SEA,1258,1258.0,0.0,1554,1543.0,-11.0,0,,0,176,165.0,144.0,1320,0,0,0,0,0
2023-02-24,WN,553,N167WN,SEA,CLT,1629,1644.0,15.0,1934,2006.0,32.0,0,,0,185,202.0,185.0,1387,0,0,32,0,0
2023-02-24,WN,2652,N167WN,CLT,MSP,2105,2104.0,-1.0,39,41.0,2.0,0,,0,214,217.0,195.0,1605,0,0,0,0,0
2023-02-24,WN,1323,N316WN,MSP,JFK,601,557.0,-4.0,828,832.0,4.0,0,,0,147,155.0,140.0,1102,0,0,0,0,0
2023-02-24,WN,1649,N316WN,JFK,SLC,931,932.0,1.0,1259,1314.0,15.0,0,,0,208,222.0,199.0,1560,0,0,15,0,0
2023-02-24,WN,2841,N680WN,LAS,SEA,738,835.0,57.0,938,1029.0,51.0,0,,0,120,114.0,90.0,900,51,0,0,0,0
2023-02-24,WN,188,N680WN,SEA,JFK,1129,1154.0,25.0,1507,1550.0,43.0,0,,0,218,236.0,212.0,1635,0,0,0,0,43
2023-02-24,WN,2119,N680WN,JFK,CLT,1650,1716.0,26.0,2009,2029.0,20.0,0,,0,199,193.0,177.0,1492,0,0,0,0,20
2023-02-24,WN,2443,N997WN,PHX,FLL,709,710.0,1.0,910,921.0,11.0,0,,0,121,131.0,111.0,907,0,0,0,0,0
2023-02-24,WN,2020,N997WN,FLL,SLC,1016,1018.0,2.0,1156,1212.0,16.0,0,,0,100,114.0,94.0,750,0,0,16,0,0
2023-02-24,WN,512,N835WN,BWI,PHX,855,849.0,-6.0,1207,1209.0,2.0,0,,0,192,200.0,184.0,1440,0,0,0,0,0
2023-02-24,WN,1653,N835WN,PHX,CLT,1304,1300.0,-4.0,1527,1538.0,11.0,0,,0,143,158.0,134.0,1072,0,0,0,0,0
2023-02-24,WN,532,N835WN,CLT,MSP,1638,1643.0,5.0,2045,2100.0,15.0,0,,0,247,257.0,232.0,1852,0,0,15,0,0
2023-02-24,WN,877,N422WN,SLC,LAS,809,813.0,4.0,1024,1024.0,0.0,0,,0,135,131.0,107.0,1012,0,0,0,0,0
2023-02-24,WN,1742,N422WN,LAS,MIA,1117,1112.0,-5.0,1314,1316.0,2.0,0,,0,117,124.0,106.0,877,0,0,0,0,0
2023-02-24,WN,1485,N317WN,LAX,ATL,822,817.0,-5.0,1116,1105.0,-11.0,0,,0,174,168.0,152.0,1305,0,0,0,0,0
2023-02-24,WN,1784,N317WN,ATL,TPA,1205,1210.0,5.0,1538,1535.0,-3.0,0,,0,213,205.0,180.0,1597,0,0,0,0,0
2023-02-24,WN,155,N317WN,TPA,PHX,1634,1627.0,-7.0,1859,1840.0,-19.0,0,,0,145,133.0,115.0,1087,0,0,0,0,0
2023-02-24,WN,448,N771WN,LAX,DEN,609,601.0,-8.0,724,706.0,-18.0,0,,0,75,65.0,49.0,562,0,0,0,0,0
2023-02-24,WN,1500,N771WN,DEN,DTW,802,840.0,38.0,953,1040.0,47.0,0,,0,111,120.0,102.0,832,0,0,47,0,0
2023-02-24,WN,1106,N771WN,DTW,BOS,1139,1202.0,23.0,1449,1527.0,38.0,0,,0,190,205.0,188.0,1425,0,0,0,0,38
2023-02-24,WN,1409,N611WN,JFK,MCO,608,608.0,0.0,736,743.0,7.0,0,,0,88,95.0,78.0,660,0,0,0,0,0
2023-02-24,WN,2294,N611WN,MCO,SFO,842,,,1227,,,1,A,0,225,,,1687,0,0,0,0,0
2023-02-24,WN,1514,N505WN,TPA,CLT,747,829.0,42.0,1006,1047.0,41.0,0,,0,139,138.0,115.0,1042,41,0,0,0,0
2023-02-24,WN,2494,N505WN,CLT,JFK,1145,1154.0,9.0,1512,1518.0,6.0,0,,0,207,204.0,183.0,1552,0,0,0,0,0
2023-02-24,WN,1469,N505WN,JFK,FLL,1603,1603.0,0.0,1929,1918.0,-11.0,0,,0,206,195.0,177.0,1545,0,0,0,0,0
2023-02-24,WN,807,N505WN,FLL,DEN,2011,2039.0,28.0,16,58.0,42.0,0,,0,245,259.0,239.0,1837,0,0,0,42,0
2023-02-24,B6,2136,N758B6,ATL,MIA,828,828.0,0.0,1216,1227.0,11.0,0,,0,228,239.0,220.0,1710,0,0,0,0,0
2023-02-24,B6,292,N758B6,MIA,SAN,1313,1321.0,8.0,1728,1733.0,5.0,0,,0,255,252.0,235.0,1912,0,0,0,0,0
2023-02-24,B6,783,N569B6,BWI,EWR,601,601.0,0.0,851,846.0,-5.0,0,,0,170,165.0,148.0,1275,0,0,0,0,0
2023-02-24,B6,2267,N569B6,EWR,LGA,935,1001.0,26.0,1157,1235.0,38.0,0,,0,142,154.0,136.0,1065,38,0,0,0,0
2023-02-24,B6,998,N246B6,ORD,BOS,650,700.0,10.0,1059,1122.0,23.0,0,,0,249,262.0,243.0,1867,23,0,0,0,0
2023-02-24,B6,2179,N246B6,BOS,ATL,1222,1234.0,12.0,1359,1405.0,6.0,0,,0,97,91.0,70.0,727,0,0,0,0,0
2023-02-24,B6,650,N246B6,ATL,LAX,1454,1453.0,-1.0,1646,1637.0,-9.0,0,,0,112,104.0,81.0,840,0,0,0,0,0
2023-02-24,B6,2534,N246B6,LAX,SLC,1722,1725.0,3.0,2010,2007.0,-3.0,0,,0,168,162.0,137.0,1260,0,0,0,0,0
2023-02-24,B6,816,N371B6,CLT,LAS,722,719.0,-3.0,1011,1022.0,11.0,0,,0,169,183.0,165.0,1267,0,0,0,0,0
2023-02-24,B6,1992,N371B6,LAS,PHX,1110,1111.0,1.0,1243,1249.0,6.0,0,,0,93,98.0,77.0,697,0,0,0,0,0
2023-02-24,B6,1626,N371B6,PHX,LGA,1335,1404.0,29.0,1726,1801.0,35.0,0,,0,231,237.0,212.0,1732,0,0,0,35,0
2023-02-24,B6,2934,N242B6,TPA,MIA,616,609.0,-7.0,931,927.0,-4.0,0,,0,195,198.0,174.0,1462,0,0,0,0,0
2023-02-24,B6,526,N242B6,MIA,SLC,1023,1020.0,-3.0,1337,1322.0,-15.0,0,,0,194,182.0,157.0,1455,0,0,0,0,0
2023-02-24,B6,1533,N352B6,TPA,DTW,816,817.0,1.0,1034,1043.0,9.0,0,,0,138,146.0,128.0,1035,0,0,0,0,0
2023-02-24,B6,2083,N352B6,DTW,DFW,1142,1135.0,-7.0,1534,1537.0,3.0,0,,0,232,242.0,224.0,1740,0,0,0,0,0
2023-02-24,B6,955,N862B6,SLC,LGA,635,636.0,1.0,939,956.0,17.0,0,,0,184,200.0,178.0,1380,0,0,17,0,0
2023-02-24,B6,2723,N862B6,LGA,FLL,1046,1041.0,-5.0,1232,1225.0,-7.0,0,,0,106,104.0,89.0,795,0,0,0,0,0
2023-02-24,B6,829,N862B6,FLL,BOS,1317,1408.0,51.0,1448,1544.0,56.0,0,,0,91,96.0,71.0,682,0,0,56,0,0
2023-02-24,B6,1549,N862B6,BOS,LAX,1629,1700.0,31.0,2019,2052.0,33.0,0,,0,230,232.0,216.0,1725,0,0,1,0,31
2023-02-24,B6,2787,N674B6,LAS,MSP,640,635.0,-5.0,802,750.0,-12.0,0,,0,82,75.0,57.0,615,0,0,0,0,0
2023-02-24,B6,2125,N674B6,MSP,PHX,843,846.0,3.0,1049,1057.0,8.0,0,,0,126,131.0,113.0,945,0,0,0,0,0
2023-02-24,B6,1138,N674B6,PHX,ORD,1146,1159.0,13.0,1527,1536.0,9.0,0,,0,221,217.0,196.0,1657,0,0,0,0,0
2023-02-24,B6,2585,N674B6,ORD,MCO,1628,1653.0,25.0,1941,2017.0,36.0,0,,0,193,204.0,187.0,1447,36,0,0,0,0
2023-02-24,B6,299,N651B6,JFK,LAS,815,824.0,9.0,949,946.0,-3.0,0,,0,94,82.0,65.0,705,0,0,0,0,0
2023-02-24,B6,731,N651B6,LAS,SFO,1044,1041.0,-3.0,1216,1224.0,8.0,0,,0,92,103.0,81.0,690,0,0,0,0,0
2023-02-24,B6,268,N369B6,CLT,SLC,651,655.0,4.0,1059,1101.0,2.0,0,,0,248,246.0,228.0,1860,0,0,0,0,0
2023-02-24,B6,917,N369B6,SLC,MSP,1155,1154.0,-1.0,1329,1327.0,-2.0,0,,0,94,93.0,77.0,705,0,0,0,0,0
2023-02-24,B6,1876,N369B6,MSP,CLT,1426,1454.0,28.0,1759,1821.0,22.0,0,,0,213,207.0,186.0,1597,0,0,22,0,0
2023-02-24,B6,1509,N864B6,ORD,DFW,629,659.0,30.0,836,915.0,39.0,0,,0,127,136.0,120.0,952,0,0,39,0,0
2023-02-24,B6,1261,N864B6,DFW,ORD,1008,1035.0,27.0,1136,1159.0,23.0,0,,0,88,84.0,69.0,660,0,0,0,0,23
2023-02-24,B6,2646,N864B6,ORD,EWR,1247,1252.0,5.0,1550,1610.0,20.0,0,,0,183,198.0,174.0,1372,0,0,20,0,0
2023-02-24,B6,177,N698B6,PHX,DTW,840,844.0,4.0,1128,1137.0,9.0,0,,0,168,173.0,150.0,1260,0,0,0,0,0
2023-02-24,B6,1754,N698B6,DTW,MCO,1222,1220.0,-2.0,1633,1646.0,13.0,0,,0,251,266.0,246.0,1882,0,0,0,0,0
2023-02-24,B6,1148,N698B6,MCO,MSP,1743,1834.0,51.0,1905,2001.0,56.0,0,,0,82,87.0,67.0,615,56,0,0,0,0
2023-02-24,B6,2559,N698B6,MSP,DEN,2055,2145.0,50.0,103,151.0,48.0,0,,0,248,246.0,221.0,1860,0,0,8,0,39
2023-02-24,B6,1172,N538B6,FLL,JFK,801,805.0,4.0,1009,1016.0,7.0,0,,0,128,131.0,113.0,960,0,0,0,0,0
2023-02-24,B6,1829,N538B6,JFK,IAD,1112,1126.0,14.0,1257,1319.0,22.0,0,,0,105,113.0,98.0,787,22,0,0,0,0
2023-02-24,B6,2024,N538B6,IAD,SFO,1410,1410.0,0.0,1756,1804.0,8.0,0,,0,226,234.0,212.0,1695,0,0,0,0,0
2023-02-24,B6,317,N538B6,SFO,EWR,1856,1851.0,-5.0,2131,2136.0,5.0,0,,0,155,165.0,140.0,1162,0,0,0,0,0
2023-02-24,B6,1742,N697B6,TPA,ORD,606,610.0,4.0,914,930.0,16.0,0,,0,188,200.0,182.0,1410,0,0,16,0,0
2023-02-24,B6,2750,N697B6,ORD,LAS,1021,1030.0,9.0,1411,1428.0,17.0,0,,0,230,238.0,214.0,1725,0,0,17,0,0
2023-02-24,B6,2381,N508B6,SAN,DEN,741,735.0,-6.0,1156,1144.0,-12.0,0,,0,255,249.0,225.0,1912,0,0,0,0,0
2023-02-24,B6,1487,N508B6,DEN,EWR,1242,,,1548,,,1,A,0,186,,,1395,0,0,0,0,0
2023-02-24,B6,2220,N470B6,FLL,SLC,803,805.0,2.0,1220,1232.0,12.0,0,,0,257,267.0,249.0,1927,0,0,0,0,0
2023-02-24,B6,1506,N470B6,SLC,JFK,1332,1337.0,5.0,1536,1556.0,20.0,0,,0,124,139.0,121.0,930,0,0,20,0,0
2023-02-24,B6,1992,N324B6,ATL,MSP,859,852.0,-7.0,1319,1302.0,-17.0,0,,0,260,250.0,229.0,1950,0,0,0,0,0
2023-02-24,B6,2117,N324B6,MSP,ORD,1348,1343.0,-5.0,1524,1520.0,-4.0,0,,0,96,97.0,75.0,720,0,0,0,0,0
2023-02-24,B6,596,N241B6,SAN,DFW,829,856.0,27.0,1000,1020.0,20.0,0,,0,91,84.0,62.0,682,20,0,0,0,0
2023-02-24,B6,1538,N241B6,DFW,BOS,1110,1103.0,-7.0,1427,1435.0,8.0,0,,0,197,212.0,187.0,1477,0,0,0,0,0
2023-02-24,B6,1091,N241B6,BOS,JFK,1534,1542.0,8.0,1944,1945.0,1.0,0,,0,250,243.0,221.0,1875,0,0,0,0,0
2023-02-24,B6,1372,N241B6,JFK,SAN,2045,2038.0,-7.0,20,10.0,-10.0,0,,0,215,212.0,192.0,1612,0,0,0,0,0
2023-02-24,B6,2317,N621B6,LAX,MIA,625,636.0,11.0,942,951.0,9.0,0,,0,197,195.0,176.0,1477,0,0,0,0,0
2023-02-24,B6,1328,N621B6,MIA,SEA,1037,1047.0,10.0,1315,1320.0,5.0,0,,0,158,153.0,132.0,1185,0,0,0,0,0
2023-02-24,B6,2746,N621B6,SEA,EWR,1407,1410.0,3.0,1755,1748.0,-7.0,0,,0,228,218.0,199.0,1710,0,0,0,0,0
2023-02-24,B6,871,N621B6,EWR,MSP,1836,1839.0,3.0,2158,2156.0,-2.0,0,,0,202,197.0,172.0,1515,0,0,0,0,0
2023-02-24,B6,777,N605B6,SFO,DFW,612,636.0,24.0,912,940.0,28.0,0,,0,180,184.0,162.0,1350,0,0,28,0,0
2023-02-24,B6,1442,N605B6,DFW,SLC,1025,1115.0,50.0,1332,1423.0,51.0,0,,0,187,188.0,163.0,1402,0,0,49,0,1
2023-02-24,B6,2697,N193B6,DTW,LAX,857,918.0,21.0,1137,1158.0,21.0,0,,0,160,160.0,138.0,1200,0,0,21,0,0
2023-02-24,B6,553,N193B6,LAX,ATL,1253,1249.0,-4.0,1702,1656.0,-6.0,0,,0,249,247.0,230.0,1867,0,0,0,0,0
2023-02-24,B6,796,N193B6,ATL,MSP,1744,1748.0,4.0,2005,2022.0,17.0,0,,0,141,154.0,138.0,1057,0,0,17,0,0
2023-02-24,B6,2941,N193B6,MSP,PHX,2121,2113.0,-8.0,122,112.0,-10.0,0,,0,241,239.0,218.0,1807,0,0,0,0,0
2023-02-24,B6,466,N873B6,CLT,DFW,724,736.0,12.0,1100,1109.0,9.0,0,,0,216,213.0,198.0,1620,0,0,0,0,0
2023-02-24,B6,1836,N873B6,DFW,IAD,1204,1234.0,30.0,1550,1621.0,31.0,0,,0,226,227.0,210.0,1695,0,0,31,0,0
2023-02-24,B6,540,N148B6,CLT,ORD,825,828.0,3.0,1041,1056.0,15.0,0,,0,136,148.0,131.0,1020,0,0,15,0,0
2023-02-24,B6,955,N148B6,ORD,DEN,1148,1146.0,-2.0,1451,1445.0,-6.0,0,,0,183,179.0,161.0,1372,0,0,0,0,0
2023-02-24,B6,1871,N148B6,DEN,FLL,1543,1603.0,20.0,1705,1718.0,13.0,0,,0,82,75.0,59.0,615,0,0,0,0,0
2023-02-24,B6,1988,N148B6,FLL,MCO,1810,1803.0,-7.0,2139,2147.0,8.0,0,,0,209,224.0,208.0,1567,0,0,0,0,0
2023-02-24,B6,2908,N981B6,BOS,ATL,900,901.0,1.0,1247,1247.0,0.0,0,,0,227,226.0,208.0,1702,0,0,0,0,0
2023-02-24,B6,844,N981B6,ATL,LAX,1334,1327.0,-7.0,1659,1702.0,3.0,0,,0,205,215.0,197.0,1537,0,0,0,0,0
2023-02-24,B6,1038,N981B6,LAX,ORD,1759,,,2025,,,1,A,0,146,,,1095,0,0,0,0,0
2023-02-24,B6,2252,N212B6,CLT,PHX,800,804.0,4.0,933,937.0,4.0,0,,0,93,93.0,73.0,697,0,0,0,0,0
2023-02-24,B6,1429,N212B6,PHX,DFW,1031,1024.0,-7.0,1345,1336.0,-9.0,0,,0,194,192.0,168.0,1455,0,0,0,0,0
2023-02-24,B6,160,N212B6,DFW,MSP,1430,1435.0,5.0,1834,1850.0,16.0,0,,0,244,255.0,239.0,1830,0,0,16,0,0
2023-02-24,B6,852,N212B6,MSP,ATL,1937,1938.0,1.0,2335,2346.0,11.0,0,,0,238,248.0,233.0,1785,0,0,0,0,0
2023-02-24,B6,664,N256B6,SFO,CLT,717,713.0,-4.0,1119,1114.0,-5.0,0,,0,242,241.0,217.0,1815,0,0,0,0,0
2023-02-24,B6,2207,N256B6,CLT,LGA,1206,1207.0,1.0,1449,1502.0,13.0,0,,0,163,175.0,150.0,1222,0,0,0,0,0
2023-02-24,B6,335,N256B6,LGA,SEA,1556,1552.0,-4.0,1748,1753.0,5.0,0,,0,112,121.0,104.0,840,0,0,0,0,0
2023-02-24,B6,2665,N256B6,SEA,DFW,1844,1844.0,0.0,2138,2136.0,-2.0,0,,0,174,172.0,154.0,1305,0,0,0,0,0
2023-02-24,B6,1685,N742B6,LAX,SFO,656,658.0,2.0,909,918.0,9.0,0,,0,133,140.0,120.0,997,0,0,0,0,0
2023-02-24,B6,467,N742B6,SFO,JFK,1017,1021.0,4.0,1437,1438.0,1.0,0,,0,260,257.0,239.0,1950,0,0,0,0,0
2023-02-24,B6,1657,N742B6,JFK,SAN,1525,1526.0,1.0,1818,1809.0,-9.0,0,,0,173,163.0,139.0,1297,0,0,0,0,0
2023-02-24,B6,1566,N742B6,SAN,SFO,1855,1855.0,0.0,2010,2001.0,-9.0,0,,0,75,66.0,49.0,562,0,0,0,0,0
2023-02-24,B6,1510,N263B6,LAS,BWI,736,748.0,12.0,1009,1032.0,23.0,0,,0,153,164.0,141.0,1147,0,0,0,23,0
2023-02-24,B6,685,N263B6,BWI,DEN,1126,1200.0,34.0,1252,1326.0,34.0,0,,0,86,86.0,67.0,645,0,0,0,34,0
2023-02-24,B6,1309,N911B6,SFO,LAX,633,640.0,7.0,924,946.0,22.0,0,,0,171,186.0,161.0,1282,22,0,0,0,0
